Lum,BP-RP,Teff
2.691,1.0065,5319.0
1.394,1.22,4892.0
0.627,1.1919,4910.39
0.059,2.2139,3567.25
0.521,1.3293,4838.71
3.024,1.2784,4896.4
3.221,1.1463,5032.38
0.96,1.0893,5012.11
0.243,1.5284,4348.0
0.221,1.4359,4490.15
0.366,1.35,4997.68
0.731,1.2277,4855.0
0.222,1.4537,4429.5
0.302,1.6683,4158.34
0.39,1.4543,4598.5
0.241,1.3524,4980.92
22.024,1.5799,4415.23
0.219,1.7371,4157.0
0.256,1.3466,4932.5
0.139,1.4322,4480.25
0.112,2.006,3761.0
1.489,1.1407,4973.97
0.485,1.2729,5099.5
2.624,1.0472,5126.5
0.033,2.4148,3417.0
2.086,1.1261,4932.68
134.925,1.9029,3949.39
0.665,1.0298,5211.39
1.397,1.0104,5299.59
1.763,0.9313,5269.0
0.174,1.5743,4364.0
0.3,1.4273,4426.67
1.614,1.4361,4436.0
0.115,1.7318,4190.15
1.028,1.1214,4950.65
0.374,1.4261,4604.09
5.014,1.4896,4442.06
0.57,1.1136,5008.42
0.271,1.3509,4925.62
0.216,1.6169,4400.0
0.814,1.157,4912.02
0.085,2.0321,3780.0
0.125,2.2152,3457.0
1.226,1.1223,4938.96
4.187,0.6545,6195.4
143.552,1.615,4099.12
0.29,1.3939,4578.21
2.102,1.3669,4736.67
4.116,1.4006,4624.47
2.833,1.4416,4660.25
0.091,1.7177,4372.5
1.764,1.0381,5078.33
0.405,1.3737,4770.21
0.825,1.0573,5070.04
0.168,1.3831,4876.47
1.113,1.0641,5212.68
0.102,2.0032,3687.33
0.268,1.6215,4346.1
1.485,1.1787,4891.45
1.536,1.0677,5651.99
1.132,1.1821,4895.5
1.395,1.1234,5143.0
36.425,1.4771,4405.62
0.797,1.2094,4923.5
1.914,1.3198,4666.68
0.489,1.1819,4861.92
0.323,1.2489,4927.0
0.242,1.3939,4762.29
0.757,1.1628,4930.62
3.415,1.3186,4743.25
0.775,1.1798,4907.0
1.903,1.0077,5243.25
0.293,1.7556,3981.67
0.998,1.0133,5276.22
0.174,1.2608,4854.5
0.241,1.3762,4780.72
0.194,1.8466,3933.0
0.378,1.1275,4961.25
0.835,1.1529,4904.19
1.757,1.1531,4865.84
0.282,1.2364,4849.0
0.218,1.3986,4601.03
0.151,1.6546,4292.5
1.154,1.1682,4897.33
0.261,1.6111,4282.0
0.818,1.0902,5022.88
0.19,1.5865,4354.67
1.266,1.097,5024.0
0.604,1.1554,4915.25
0.326,1.8255,3917.75
0.073,2.043,3735.33
0.137,1.5504,4328.0
0.435,1.1584,4933.51
1.156,1.1111,4997.67
0.685,1.1878,4864.44
0.153,1.6676,4327.75
35.478,1.5133,4448.25
0.914,1.0553,5279.2
0.471,1.2123,4881.0
0.096,1.8781,3842.0
4.086,1.3791,4862.0
0.418,1.317,4805.49
0.714,1.1282,4994.78
0.088,1.7783,3991.0
0.713,1.1087,4904.24
2.094,0.964,5284.75
34.452,1.4905,4429.56
0.527,1.1409,4934.0
0.205,1.4395,4414.56
0.738,1.1316,5328.4
1.73,1.112,4948.81
1.231,1.029,5131.0
0.711,1.1148,5056.16
6.016,0.9775,5354.0
0.283,1.302,4870.0
0.205,1.5472,4372.0
1.386,1.098,4948.21
0.077,1.8532,4286.83
0.163,1.5768,4418.46
0.156,1.5644,4397.75
1.248,1.1463,4852.0
0.624,1.1402,4940.46
0.099,1.668,4132.51
2.206,1.1595,4904.0
1.889,1.0161,5183.3
0.539,1.1522,4917.67
3.183,1.0723,5143.54
0.252,1.1988,4905.0
0.114,1.597,4366.0
1.45,1.0264,5177.39
149.414,1.1403,4744.0
0.948,1.0663,5165.15
0.449,1.1314,4968.67
45.036,1.4383,4428.0
0.41,1.1179,4665.82
0.958,1.1488,4923.5
0.144,1.464,4438.13
1.089,1.0862,4999.65
0.222,1.3524,4637.61
3.771,1.0423,5206.21
1.02,1.0753,5044.25
2.13,0.8028,5890.67
1.094,1.0844,5016.55
0.771,1.0529,5130.88
1.159,0.9626,5643.58
0.475,1.0839,4971.35
0.153,1.4328,4446.0
0.208,1.3621,4854.15
0.13,2.0125,3784.98
0.408,1.3391,4724.09
1.702,0.9615,5354.33
0.92,1.1158,4965.0
1.142,1.2116,4879.0
0.322,1.258,4838.0
2.788,0.9944,5287.19
23.655,0.3844,7791.67
1.823,1.014,5326.75
0.65,1.1759,4905.0
1.318,0.9964,5103.25
0.734,1.1279,4956.89
0.325,1.6312,4420.02
0.248,1.4919,4501.46
0.172,1.5172,4483.09
0.221,1.5514,4332.48
0.234,1.4882,4476.0
0.237,1.3747,4642.42
0.684,1.0412,5163.75
0.175,1.8049,3938.67
2.04,1.0116,5298.0
0.298,1.2792,4894.75
0.103,1.7247,3986.25
0.232,1.3151,4779.2
0.398,1.2652,4813.94
0.085,2.0159,4043.59
0.641,1.0477,5653.87
0.131,1.5893,4301.67
1.81,1.2076,4874.78
0.087,2.0183,3758.86
0.083,2.048,3952.0
0.067,2.0863,3813.75
2.472,0.937,5158.48
0.992,1.1416,4955.0
1.13,1.0188,5152.72
2.327,1.0313,5136.61
3.35,1.3989,4795.81
0.279,1.3079,4869.82
43.929,1.5008,4386.01
1.184,0.938,5376.0
2.552,0.8595,5769.5
0.178,1.5171,4335.0
0.475,1.1924,4899.12
0.767,1.1201,4934.77
0.191,1.6409,4211.31
0.572,1.1149,5019.0
1.85,1.0814,4946.33
0.249,1.4943,4477.0
0.164,1.6836,4245.25
0.172,1.6809,4258.0
0.467,1.1868,4885.25
0.059,2.1234,3876.75
0.084,1.9768,3941.78
0.034,2.2929,3472.0
0.348,1.2452,4910.8
0.134,1.5199,4409.0
0.252,1.4068,4488.62
0.56,1.2764,4879.05
0.23,1.444,4454.31
0.195,1.37,4737.84
0.778,1.2497,4954.53
0.292,1.3204,4933.67
43.474,1.5841,4161.85
0.256,1.472,4461.0
0.167,1.6171,4224.01
0.337,1.5507,4468.67
0.833,1.1523,4969.5
0.32,1.256,4848.0
0.105,1.5269,4358.0
6.374,0.9277,5740.55
0.134,1.5655,4478.0
2.165,0.9923,5154.47
0.182,1.4893,4465.24
0.587,1.1435,4932.34
0.11,1.6719,4255.0
0.735,1.2114,4919.33
7.356,0.8666,5672.0
0.324,1.4591,4497.12
1.019,1.1432,5007.13
0.194,1.3399,4802.05
0.295,1.4044,4518.54
1.812,1.167,4896.9
4.029,1.3384,4932.41
1.683,1.1877,5007.71
0.078,2.0334,3709.0
0.804,1.026,5204.86
4.565,1.3684,4705.37
1.274,1.1899,4886.0
0.735,0.8989,5516.85
1.816,1.0294,5188.46
0.111,1.7748,4212.38
0.451,1.1748,4908.5
0.307,1.2565,4852.25
0.424,1.3146,4746.64
0.704,0.975,5317.65
0.222,1.3447,4787.84
0.875,1.0041,5249.92
0.385,1.2096,4953.81
0.71,1.0384,5102.5
0.089,1.7893,3973.0
0.107,2.1988,4071.28
0.226,1.3012,4839.0
0.198,1.5488,4390.0
0.196,1.4513,4522.18
0.24,1.3284,4962.33
0.204,1.4061,4480.78
0.221,1.4839,4409.7
0.062,2.1474,3789.08
1.959,1.0577,5142.94
0.071,1.9695,3819.0
0.626,1.1104,4957.93
0.615,1.0875,5014.7
0.337,1.3667,4636.25
1.47,0.9581,5424.0
0.264,1.2533,4871.47
0.13,1.5101,4328.67
0.125,1.5224,4453.0
4.352,1.333,4863.41
0.128,1.7968,4024.5
0.746,1.1079,5005.0
0.122,1.7431,4245.38
0.169,1.4036,4788.67
0.042,2.2292,3536.67
1.731,1.0717,5176.7
1.678,1.2461,5179.0
0.729,1.3341,4723.2
0.088,1.8365,3993.0
0.072,1.8033,3981.25
0.09,1.8654,3900.0
0.392,1.2604,5063.24
2.779,1.0194,5307.0
4.249,0.8596,5768.0
1.054,1.0548,5096.33
0.079,2.4379,3395.0
0.062,2.4097,3417.0
0.058,2.1233,3650.0
0.719,1.1121,4951.87
10.94,1.2434,4871.0
0.249,1.3831,4607.95
0.8,1.2472,4876.0
2.7,1.6784,4202.54
1.306,1.0841,5013.83
0.841,1.0627,5136.99
0.071,2.0123,3695.0
0.258,1.3194,4784.79
43.052,1.5294,4381.05
0.356,1.317,4761.35
40.301,1.4781,4462.33
0.855,1.2301,4887.5
11.673,1.4768,4486.17
1.659,1.11,5005.19
1.672,1.0936,4995.12
0.128,1.8468,3912.0
0.45,1.2306,4932.04
1.996,1.185,4903.52
0.751,1.0455,5049.69
0.8,1.0397,5141.0
0.717,1.0937,4930.5
0.072,2.1084,3611.0
1.951,0.9923,5195.57
0.166,1.7083,4262.67
0.115,1.699,4244.5
0.691,1.1371,4944.13
2.473,1.1618,4923.42
0.209,1.4023,4723.65
0.205,1.3624,4949.97
1.328,1.164,4916.5
0.926,1.1626,4921.67
0.244,1.4567,4436.0
1.485,1.0889,5001.95
0.217,1.329,4768.52
0.173,1.6369,4297.5
0.04,2.2296,3522.25
1.04,1.1144,4939.47
0.833,1.0914,5048.44
0.073,2.224,3549.67
1.472,1.0474,5105.23
2.372,0.9203,5340.5
0.249,1.394,4644.5
0.076,2.0477,3750.5
6.83,0.8314,5713.5
0.278,1.3355,4756.08
0.22,1.2807,5056.5
0.841,1.103,4960.58
0.535,1.1281,4922.32
0.09,2.0305,3678.25
0.257,1.2469,4928.72
0.804,1.1748,4902.67
0.169,1.5558,4410.94
0.709,1.1137,4933.73
4.775,0.91,5425.0
0.31,1.2691,4883.0
0.244,1.4045,4510.67
0.508,1.4454,4596.71
0.272,1.2677,4884.89
0.202,1.4157,4469.97
4.509,1.397,4524.36
3.706,0.7949,5850.67
3.204,1.0435,5096.67
24.395,0.8572,5666.4
3.169,1.0063,5143.61
0.471,1.0599,5210.25
13.712,1.4146,4601.35
0.614,1.1646,4878.02
1.581,1.2689,4896.4
0.186,1.4067,4510.67
1.816,1.175,4911.75
47.214,1.5322,4251.0
0.04,2.3457,3488.0
0.476,1.1048,5058.16
0.345,1.2802,4910.93
4.773,0.8579,5724.0
0.327,1.359,4776.4
0.048,2.5354,3657.01
0.411,1.3157,4785.46
1.206,1.239,4923.96
1.343,1.0479,5125.0
1.669,1.1395,4937.94
0.369,1.3058,5058.67
1.101,1.1919,4894.54
42.939,1.4959,4372.25
0.139,1.5674,4353.0
0.111,1.8141,3910.88
0.092,1.7661,4240.57
0.197,1.6661,4239.0
45.104,1.4309,4484.0
1.056,1.0369,5215.02
0.462,1.2135,4900.06
0.084,1.9718,3863.25
0.104,1.7414,4066.44
0.551,1.1858,4908.23
35.986,1.5503,4297.6
0.2,2.0176,3761.0
1.398,1.0217,5234.16
0.683,1.1698,4894.0
0.421,1.3434,4676.55
0.657,1.1204,4934.77
0.911,1.0604,5077.19
0.626,1.2109,4898.0
4.643,1.3235,4735.31
0.238,1.3233,4946.87
1.859,0.8375,5736.5
22.943,1.4294,4554.74
0.053,2.3212,3641.18
0.692,0.9735,5385.0
0.414,1.5278,4443.0
2.897,1.3975,4511.05
2.387,0.9259,5269.0
0.13,1.6994,4199.35
0.101,1.8755,3871.21
0.088,1.9394,3984.33
3.898,1.007,5298.0
16.947,0.696,6142.92
0.615,1.0689,5111.9
1.801,1.0528,5144.33
2.089,0.9311,5269.0
39.448,1.4276,4510.71
1.591,1.1266,4971.55
0.241,1.4447,4589.66
0.493,1.2021,4884.87
0.32,1.2777,4857.5
0.185,1.6375,4319.0
0.663,1.2188,4885.0
1.712,1.1383,4916.96
0.087,1.8428,4083.88
0.704,1.4047,4479.89
0.523,1.1035,5003.67
0.393,1.4016,4511.24
0.314,1.2475,4832.13
3.498,1.3724,5010.0
0.322,1.228,4858.54
0.795,1.1183,4950.73
1.36,1.0198,5291.36
0.157,1.6021,4322.0
0.091,1.8785,3822.75
0.494,1.1969,4889.75
0.245,1.511,4476.0
0.743,1.101,5008.0
0.2,1.5389,4367.86
1.666,1.1407,4929.96
0.332,1.2072,4908.0
1.277,1.1204,4953.33
0.116,1.5296,4453.87
0.128,1.6689,4214.5
0.877,1.0344,5188.46
0.204,1.5623,4376.0
0.099,2.173,4049.02
1.409,1.2141,4892.0
10.404,1.3927,4569.17
0.288,1.306,4920.82
0.084,2.1376,3610.33
0.193,1.4934,4408.54
0.339,1.2445,4932.67
0.573,1.1404,4976.93
0.143,1.5413,4266.13
1.704,1.1203,4934.77
1.123,1.0437,5160.67
2.52,1.1007,4973.0
0.151,1.708,4327.71
0.507,1.191,4886.0
0.163,1.7748,4063.04
0.446,1.25,4877.0
0.067,1.9595,3804.82
0.092,1.8079,3934.0
1.173,1.0136,5194.61
1.65,0.9718,5334.0
1.061,1.0457,5165.63
0.475,1.2887,4819.46
1.346,1.0205,5276.22
0.257,1.3134,4869.74
0.198,1.4517,4705.85
1.382,1.1505,4937.2
1.982,1.1012,4947.36
0.568,1.1632,4903.41
0.097,1.8751,4128.0
3.765,1.0268,5211.39
0.835,0.9834,5312.67
0.273,1.2703,4987.92
1.461,1.1106,4939.28
0.285,1.3436,4921.0
0.34,1.3675,4844.25
0.525,1.1574,4839.66
1.535,1.0629,5058.06
0.06,2.1191,3718.34
0.086,1.8728,3924.5
0.16,1.5452,4427.63
0.327,1.3543,4779.0
31.738,1.399,4589.4
0.091,1.8215,3954.0
0.43,1.2404,4903.98
0.323,1.4825,4411.0
0.091,2.0248,3818.23
1.19,1.0862,5048.79
0.626,1.0918,5056.16
0.52,1.102,4975.74
3.379,0.9966,5206.81
0.295,1.3432,5001.43
2.382,1.191,4902.58
0.196,1.4822,4698.41
1.659,1.129,4969.0
0.23,1.4178,4581.41
0.861,1.1137,4965.5
0.885,1.2052,4893.0
0.824,1.1982,4910.0
0.195,1.4,4846.0
1.033,1.0488,6352.7
3.325,0.8277,5833.0
0.153,1.5185,4496.0
0.162,1.9932,3955.25
2.712,1.2018,4917.0
0.267,1.3684,5006.0
0.902,1.1046,4918.88
3.216,1.5212,4359.73
0.537,1.1824,4861.0
1.538,1.1789,4884.5
3.88,0.9787,5337.25
0.138,1.4543,4418.35
0.45,1.3189,4739.5
1.709,1.503,4382.0
0.175,1.4329,4487.5
0.13,1.7069,4148.71
0.798,1.2539,4850.36
1.107,1.2523,4877.33
0.178,1.6781,4237.0
0.528,1.239,4849.0
0.332,1.3464,4863.92
0.131,1.8736,3843.0
0.109,1.5628,4367.33
0.127,1.9546,3806.5
1.336,1.1492,4932.48
5.007,0.9686,5344.33
1.45,1.21,4882.15
0.401,1.3851,4902.29
2.343,1.0273,5170.33
0.143,1.675,4263.67
0.99,1.1817,4897.25
0.41,1.2947,4834.21
0.342,1.3378,4733.53
0.212,1.1612,5008.97
0.562,1.2871,4913.4
0.324,1.1577,4926.46
0.693,1.1456,4852.0
0.077,2.3317,3606.33
0.086,1.9791,4013.58
0.223,1.5205,4430.0
0.287,1.5255,4401.39
10.267,1.5035,4382.0
1.31,1.0598,5096.33
0.078,1.8548,4053.33
1.87,1.2487,4863.08
0.647,0.958,5374.33
0.522,1.3136,4821.49
0.123,1.6896,4350.29
1.376,1.1496,4869.27
1.555,0.9768,5439.38
1.252,1.2063,4886.0
5.604,1.0477,5169.0
1.123,1.0835,5031.88
0.739,1.2809,5032.33
1.45,1.0768,5168.29
1.739,1.36,4872.39
0.092,2.0108,3686.0
1.035,1.2088,4886.47
0.252,1.4214,4660.41
0.801,1.0681,5043.29
1.999,1.0669,5167.19
52.705,1.4572,4463.5
1.597,0.9932,5337.0
0.395,1.3571,4752.29
0.516,1.1876,4886.0
0.328,1.201,4919.0
0.132,1.9572,3956.67
0.096,1.6962,4264.0
1.024,1.0283,5217.08
0.365,1.1112,4951.22
0.113,1.9086,3857.0
46.553,1.444,4608.34
0.445,1.1857,4874.25
0.403,1.184,4877.59
0.685,1.0979,5016.1
0.344,1.3384,4953.0
0.053,2.325,3721.61
0.721,1.228,4916.33
0.927,1.1919,4922.0
5.52,1.4405,4569.51
0.29,1.5059,4440.67
0.264,1.282,4987.67
1.275,1.2067,4895.5
0.144,1.6652,4458.5
3.358,1.1471,5220.52
0.161,1.4806,4859.98
0.428,1.4043,4488.62
0.777,1.1218,5110.04
0.2,1.7065,4187.0
0.116,1.6162,4460.11
0.173,1.5014,4368.0
0.099,1.827,3949.5
0.099,1.6357,4274.0
0.228,1.576,4251.6
0.407,1.3428,4733.53
0.867,1.241,4926.0
0.622,1.2728,5099.5
0.138,1.5698,4588.59
0.327,1.1884,4886.0
0.458,1.1276,4969.0
0.694,1.059,5262.72
4.755,1.3103,4943.51
0.171,1.4976,4419.75
47.238,1.1251,4959.4
4.112,0.6866,6355.0
0.907,1.1449,4974.33
1.588,1.2729,4884.89
0.947,1.0592,5096.33
0.578,1.1733,4903.1
0.073,2.0174,3685.25
0.473,1.1832,4880.0
1.491,0.9474,5357.41
0.408,1.2438,4870.81
0.176,1.3796,4901.0
0.9,1.2193,4896.05
0.501,1.2511,4840.67
1.147,1.0497,5987.63
0.31,1.392,4847.95
0.152,1.505,4408.0
0.117,1.7109,4232.5
0.25,1.349,4982.5
0.655,0.9291,5436.1
0.752,0.9584,5357.0
1.243,1.1055,5000.5
0.067,1.9614,3797.0
1.115,1.1049,4971.14
0.174,1.8164,3951.75
18.761,1.3987,4459.37
2.22,1.3148,4761.35
1.438,1.299,4920.51
0.714,1.204,4925.0
0.864,1.1914,4909.0
0.217,1.4682,4430.25
1.326,1.0846,5042.31
0.791,1.2035,4902.5
0.054,2.1703,3564.0
0.09,1.8704,3947.43
11.098,0.6654,6269.0
0.173,1.6289,4383.0
0.569,1.2067,4886.5
2.679,1.1851,4852.5
0.2,1.3162,4751.36
0.103,1.8013,3943.0
2.823,1.3361,4690.43
1.087,1.1874,4910.67
42.237,1.5091,4458.0
0.184,1.5446,4340.5
4.203,1.5038,4505.41
31.735,1.5522,4396.0
0.338,1.4561,4421.5
0.064,2.2578,3904.55
0.138,1.6197,4589.22
6.963,0.8624,5774.5
0.158,1.4587,4423.0
0.316,1.2308,4912.67
0.239,1.2884,5105.0
0.363,1.3342,4921.0
5.486,0.5919,5908.67
0.871,1.2757,4852.0
0.587,1.2281,4922.4
0.189,1.4419,4618.01
2.18,0.9724,5317.65
0.132,1.8504,3900.0
0.07,1.9148,4132.08
0.098,1.7561,4251.0
2.478,0.9394,5415.0
0.313,1.3443,4682.07
0.216,1.5471,4365.73
0.434,1.4354,4536.89
0.058,2.0641,3845.26
0.132,1.7917,3953.0
0.168,1.6987,4230.5
1.142,1.4017,4526.08
2.208,1.2774,4898.75
2.106,1.0554,5083.37
0.22,1.3654,4618.67
0.53,1.1997,4898.0
0.186,1.3019,4825.35
7.658,1.3401,4621.21
0.417,1.3585,4893.5
0.188,1.543,4495.0
0.199,1.4044,4708.65
0.471,1.3243,4793.96
0.622,1.2983,4915.75
0.843,1.1114,5020.21
0.585,1.1775,4906.5
2.444,1.1653,4881.69
0.033,2.461,3374.0
0.119,1.6267,4379.0
0.062,2.0515,3924.75
0.672,1.2035,4907.33
0.36,1.2499,4773.99
0.213,1.4714,4387.15
0.211,1.5943,4238.0
0.622,1.1382,4952.0
0.483,1.2282,4871.25
0.377,1.3128,4783.74
0.723,1.1767,4902.45
0.646,1.1399,4949.67
0.832,1.2804,4976.0
0.24,1.6018,4316.0
1.114,1.1948,4892.31
0.179,1.5943,4394.0
0.243,1.462,4440.0
0.677,1.1901,4917.5
1.161,1.2258,4855.0
0.218,1.3748,4807.97
0.208,1.301,5031.0
0.159,1.6213,4780.23
1.122,1.1118,4957.75
0.111,1.5616,4387.0
0.975,1.2373,4890.99
0.479,1.4869,4472.0
8.884,1.3819,4906.58
0.712,1.2959,4935.6
1.16,1.1384,4997.25
0.287,1.3992,4569.52
0.278,1.4242,4447.6
1.338,1.2356,4886.0
0.957,1.2702,4971.5
0.094,1.7681,4149.0
0.164,1.5228,4441.0
0.088,2.0415,3861.88
0.311,1.3501,4924.25
3.503,0.9944,5166.61
0.744,1.1298,4968.51
0.205,1.4609,4421.5
0.403,1.2551,4841.62
1.007,1.0826,5044.07
1.961,1.1869,4887.67
1.683,1.2675,4941.21
0.413,1.4011,4733.97
0.18,1.5155,4459.0
0.197,1.6159,4460.11
0.413,1.2031,4911.33
0.281,1.3493,4713.26
0.14,1.6922,4215.46
0.247,1.6002,4329.5
0.298,1.2738,5047.75
0.911,1.2764,4836.32
0.282,1.3307,5013.0
0.577,1.045,5139.33
0.325,1.3158,4778.25
0.5,1.3442,5027.5
0.038,2.4602,3544.0
2.155,1.2076,4964.42
0.569,1.4225,4509.64
0.566,1.2639,5035.0
0.207,1.5398,4315.39
0.194,1.6067,4246.06
0.093,2.1493,3628.0
0.349,1.1481,4965.0
0.14,1.8279,4063.0
0.324,1.4166,4491.5
1.349,1.0931,5070.93
0.095,1.9935,3814.94
0.613,1.176,4951.0
0.191,1.5308,4292.67
0.458,1.396,4484.83
1.087,1.3649,4852.75
0.982,1.2779,4879.05
0.072,2.1406,3625.67
1.318,1.1549,4922.94
0.09,1.8567,4183.73
0.159,1.6644,4424.7
0.665,1.263,4758.44
0.094,1.9445,3747.11
0.148,1.7618,3973.0
0.078,1.8744,3898.0
1.337,1.3023,4921.52
0.777,1.1956,4901.5
1.695,1.1327,5005.91
2.493,0.8935,5601.0
1.245,1.1767,4894.75
0.389,1.4107,4557.77
0.49,1.3918,4440.8
0.434,1.1873,4854.14
0.093,1.9808,3772.36
0.352,1.3086,4882.99
0.368,1.5322,4346.52
0.224,1.4291,4472.0
0.447,1.2861,4856.89
5.528,0.4242,7054.0
2.095,1.0877,4999.65
0.393,1.3469,4971.67
10.977,1.494,4428.0
0.141,1.7426,4095.45
0.145,1.5975,4313.5
0.113,1.7478,4022.54
0.268,1.2791,5018.33
0.243,1.4835,4543.33
0.727,1.1253,4949.65
0.105,1.5608,4389.9
0.164,1.4718,4431.0
0.968,1.0987,4904.23
5.833,1.3887,4692.62
0.312,1.2735,4801.9
0.933,1.0712,5005.57
0.093,1.8011,4021.5
0.37,1.3219,4991.6
4.514,1.041,5170.99
0.649,1.0775,5061.21
0.095,1.7345,4110.5
0.204,1.4279,4762.67
0.196,1.5422,4311.41
0.078,2.1157,3629.0
1.071,1.2417,4885.65
0.228,1.4386,4536.89
2.696,1.1711,4905.0
0.549,1.2207,5047.0
0.297,1.2809,4775.0
0.53,1.2115,4895.75
0.163,1.3603,4815.25
0.389,1.2816,4774.12
0.119,1.5659,4351.0
0.226,1.6958,4128.04
3.903,1.5295,4410.0
0.398,1.3795,4633.66
0.159,1.5109,4509.92
16.982,1.6738,4161.02
0.574,1.4416,4447.57
0.572,1.1509,4936.0
1.159,1.0599,5232.22
2.579,1.0688,5045.0
1.075,1.0982,4948.21
1.532,1.0796,5081.3
0.46,1.2393,4883.25
0.937,1.1366,5057.79
0.195,1.5164,4498.71
0.058,1.9246,4001.64
0.198,1.4847,4445.0
0.131,1.6729,4416.2
0.184,1.4913,4411.0
0.644,1.1598,4982.0
5.831,1.0041,5183.3
0.95,1.1156,4980.33
1.041,1.2841,5008.21
0.241,1.4776,4583.26
0.2,1.4812,4391.4
1.573,1.11,4952.61
2.795,1.0768,5031.65
0.446,1.2719,4908.5
0.24,1.4779,4474.12
0.64,1.1742,4908.5
0.063,1.9085,3981.56
0.293,1.4388,4536.89
1.317,1.0076,5267.87
5.824,1.4003,4870.0
0.102,1.6512,4263.47
1.158,0.9885,5339.3
0.128,1.6306,4273.25
0.478,1.0647,5172.98
1.944,0.979,5337.5
0.076,1.7755,4117.17
0.142,1.5936,4265.0
0.107,1.7277,4081.0
0.272,1.3213,4765.83
0.259,1.3794,4860.52
0.524,1.228,4858.88
1.752,1.1427,4831.12
1.295,1.1921,4885.0
0.116,1.6823,4243.0
0.571,1.3554,4760.0
1.279,1.1563,4824.42
0.064,2.0728,3907.33
0.546,1.062,5100.06
0.167,1.6121,4253.6
0.081,1.726,4077.5
0.056,1.9948,3722.0
0.122,1.7049,4093.78
0.106,1.8372,4056.86
0.118,1.5774,4391.0
31.429,1.5898,4238.94
0.977,1.1723,4896.0
0.377,1.3368,4763.25
0.043,2.2507,3539.0
1.142,1.1343,4986.0
0.115,1.8752,4055.39
1.908,1.5264,4586.35
1.184,1.2099,4898.0
1.058,1.2199,4880.0
0.298,1.4483,4450.39
0.466,1.2038,4887.5
0.312,1.3365,4764.46
0.301,1.3136,4783.74
0.293,1.4531,4417.85
1.17,1.2555,4898.58
0.946,1.0962,4923.41
0.036,2.5037,3462.33
0.239,1.3833,4919.0
0.175,1.3738,4743.67
2.899,1.3247,4893.16
0.102,1.969,3929.57
0.101,1.9099,3831.67
0.145,1.6735,4256.0
150.838,1.8524,4123.4
1.282,1.0951,4910.16
0.559,1.1316,4924.56
3.961,1.0851,5015.9
0.129,1.6071,4270.36
0.652,1.2107,4898.0
38.044,1.5856,4284.32
0.047,2.4425,3410.0
1.217,1.1826,4864.0
21.093,1.6479,4157.02
0.067,2.2925,3473.25
0.102,1.5426,4495.0
0.623,1.1247,4987.39
0.519,1.2335,4889.0
0.13,1.6552,4229.56
0.286,1.2615,5031.0
0.381,1.2577,4928.67
0.135,1.6112,4286.41
0.085,1.8045,3996.67
0.248,1.2822,4823.8
3.317,0.9185,5448.45
1.44,1.1142,4994.25
0.757,1.2735,5055.0
2.986,1.2173,4908.0
0.291,1.2606,4796.05
0.075,1.926,3837.21
1.515,0.9014,5460.76
0.393,1.4051,4531.74
3.43,1.1409,4929.5
0.229,1.3792,4609.38
0.058,2.4027,3660.67
1.237,1.0737,5058.95
66.356,1.5856,4178.64
0.313,1.2705,4915.45
1.157,1.1393,4939.04
0.506,1.3907,4510.64
0.829,1.1545,4916.66
2.304,1.2637,4883.25
0.138,1.9731,3878.0
0.082,1.9364,4011.97
0.719,1.1763,4923.5
0.311,1.4016,4476.26
1.272,1.0611,5058.06
0.388,1.0917,4858.96
1.125,1.2341,4965.76
1.333,1.0892,5022.88
0.338,1.1251,4970.54
2.778,0.962,5374.03
0.136,1.5482,4483.0
0.426,1.22,4856.67
0.48,1.5679,4329.0
0.113,1.6488,4274.0
0.315,1.2604,5039.5
14.877,1.5676,4202.35
0.24,1.2989,4840.51
0.597,1.1707,4894.0
1.949,1.3265,4980.5
1.619,1.187,4901.0
0.361,1.3077,5107.0
0.367,1.2751,5002.68
0.246,1.4183,4589.55
0.167,1.52,4456.0
0.182,1.4225,4443.0
0.222,1.3645,4868.68
0.516,1.1798,4872.97
0.252,1.3142,4756.97
0.171,1.8171,3919.67
0.423,1.1368,4896.17
0.48,1.2406,4917.0
0.081,1.9358,3882.0
1.986,1.1049,4923.41
0.241,1.5405,4360.5
0.782,1.2085,4973.84
1.859,1.25,4943.37
0.909,1.1017,4955.67
0.866,1.1051,5018.0
0.167,1.5744,4338.0
0.214,1.378,5000.25
2.291,1.1675,4933.0
0.103,1.9609,3787.44
3.063,1.0722,5086.67
0.441,1.4898,4474.0
2.069,1.0594,5077.0
1.317,1.0758,5284.74
0.484,1.1885,4861.0
7.046,1.3601,4915.0
5.418,1.098,4948.21
0.508,1.1814,4885.0
1.098,1.0589,5659.95
1.331,1.1306,4968.51
0.573,1.3911,4716.0
0.675,1.2868,4877.05
0.868,1.1678,4887.0
0.958,1.1535,4923.5
0.534,1.3893,4662.16
0.202,1.8041,4146.19
0.708,1.1984,4889.67
1.112,1.1495,5037.0
0.295,1.7467,4045.25
0.035,2.3536,3421.0
0.644,1.0172,5230.07
0.32,1.3619,4852.75
0.159,1.6718,4276.0
1.538,1.1228,4897.56
28.692,1.5308,4429.0
0.129,1.9104,3955.78
0.527,1.2178,4893.0
0.963,1.1255,5062.71
0.073,2.1769,3590.0
0.152,1.4435,4569.51
1.14,1.2876,4950.5
1.202,1.0927,5027.14
0.12,1.7015,4189.0
1.539,1.0982,5038.12
4.078,1.1938,4858.29
0.592,1.3247,4888.33
2.829,1.2487,4863.0
0.696,1.1827,4847.67
